file_id,transcripcion,emocion_target,valencia,activacion,target_stress,path_video,path_audio,duration,session,escenario,split
MSP-IMPROV-S15N-F04-T-FM01,Only I joined her in the ceremony.,N,3.5,3.46875,0,./data/RAW/MSP-Improv/Video/session4/S15N/T/MSP-IMPROV-S15N-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S15N/T/MSP-IMPROV-S15N-F04-T-FM01.wav,2.002,session4,T,dev
MSP-IMPROV-S03N-F04-T-FM01,Ellen Jorgenson made the pudding. Oh.,N,3.117647,3.764706,0,./data/RAW/MSP-Improv/Video/session4/S03N/T/MSP-IMPROV-S03N-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S03N/T/MSP-IMPROV-S03N-F04-T-FM01.wav,2.3857166666666667,session4,T,dev
MSP-IMPROV-S10A-M03-T-MF01,I don't know how she can miss this opportunity.,A,2.709677,3.225806,0,./data/RAW/MSP-Improv/Video/session3/S10A/T/MSP-IMPROV-S10A-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S10A/T/MSP-IMPROV-S10A-M03-T-MF01.wav,3.45345,session3,T,train
MSP-IMPROV-S15N-M02-T-MF01,Only I joined her in the ceremony.,N,2.814815,3.62963,0,./data/RAW/MSP-Improv/Video/session2/S15N/T/MSP-IMPROV-S15N-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S15N/T/MSP-IMPROV-S15N-M02-T-MF01.wav,2.118783333333333,session2,T,train
MSP-IMPROV-S11N-M04-T-MF01,"It is raining outside, huh?",N,2.884615,3.653846,0,./data/RAW/MSP-Improv/Video/session4/S11N/T/MSP-IMPROV-S11N-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S11N/T/MSP-IMPROV-S11N-M04-T-MF01.wav,2.285616666666667,session4,T,dev
MSP-IMPROV-S10H-F01-T-FM01,I don't know how she could miss this opportunity.,H,3.52,2.64,0,./data/RAW/MSP-Improv/Video/session1/S10H/T/MSP-IMPROV-S10H-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S10H/T/MSP-IMPROV-S10H-F01-T-FM01.wav,2.35235,session1,T,train
MSP-IMPROV-S09N-F06-T-FM01,"That's it, the meeting is finished.",N,3.424242,3.636364,0,./data/RAW/MSP-Improv/Video/session6/S09N/T/MSP-IMPROV-S09N-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S09N/T/MSP-IMPROV-S09N-F06-T-FM01.wav,2.2188833333333333,session6,T,dev
MSP-IMPROV-S08A-F04-T-FM01,A preliminary study shows reps to be more inquisitive than once thought.,A,2.392857,3.678571,1,./data/RAW/MSP-Improv/Video/session4/S08A/T/MSP-IMPROV-S08A-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S08A/T/MSP-IMPROV-S08A-F04-T-FM01.wav,3.6870166666666666,session4,T,dev
MSP-IMPROV-S02A-F05-T-FM01,I'm quite sure that we will find some way or another.,A,1.962963,2.666667,0,./data/RAW/MSP-Improv/Video/session5/S02A/T/MSP-IMPROV-S02A-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S02A/T/MSP-IMPROV-S02A-F05-T-FM01.wav,4.821483333333333,session5,T,train
MSP-IMPROV-S06H-M06-T-MF01,It has all been scheduled since Wednesday.,H,4.121212,3.151515,0,./data/RAW/MSP-Improv/Video/session6/S06H/T/MSP-IMPROV-S06H-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S06H/T/MSP-IMPROV-S06H-M06-T-MF01.wav,2.8194833333333333,session6,T,dev
MSP-IMPROV-S05H-F05-T-FM01,They're just going to go ahead regardless.,H,3.884615,3.192308,0,./data/RAW/MSP-Improv/Video/session5/S05H/T/MSP-IMPROV-S05H-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S05H/T/MSP-IMPROV-S05H-F05-T-FM01.wav,4.487816666666666,session5,T,train
MSP-IMPROV-S02S-M06-T-MF01,I'm quite sure that we will find some way or another.,S,2.928571,3.392857,0,./data/RAW/MSP-Improv/Video/session6/S02S/T/MSP-IMPROV-S02S-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S02S/T/MSP-IMPROV-S02S-M06-T-MF01.wav,3.6870166666666666,session6,T,dev
MSP-IMPROV-S07H-F04-T-FM01,I'm going shopping.,H,4.393939,2.787879,0,./data/RAW/MSP-Improv/Video/session4/S07H/T/MSP-IMPROV-S07H-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S07H/T/MSP-IMPROV-S07H-F04-T-FM01.wav,0.95095,session4,T,dev
MSP-IMPROV-S05A-F06-T-FM01,They're just going to go ahead regardless.,A,2.5,3.428571,1,./data/RAW/MSP-Improv/Video/session6/S05A/T/MSP-IMPROV-S05A-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S05A/T/MSP-IMPROV-S05A-F06-T-FM01.wav,3.720383333333333,session6,T,dev
MSP-IMPROV-S14A-M06-T-MF01,Your grandmother is on the phone.,A,1.6,2.24,0,./data/RAW/MSP-Improv/Video/session6/S14A/T/MSP-IMPROV-S14A-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S14A/T/MSP-IMPROV-S14A-M06-T-MF01.wav,4.688016666666667,session6,T,dev
MSP-IMPROV-S11H-M06-T-MF01,It is raining outside.,H,4.68,2.28,0,./data/RAW/MSP-Improv/Video/session6/S11H/T/MSP-IMPROV-S11H-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S11H/T/MSP-IMPROV-S11H-M06-T-MF01.wav,2.7527500000000003,session6,T,dev
MSP-IMPROV-S08H-M04-T-MF01,A preliminary study showed the rats to be more inquisitive than once thought.,H,3.807692,2.769231,0,./data/RAW/MSP-Improv/Video/session4/S08H/T/MSP-IMPROV-S08H-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S08H/T/MSP-IMPROV-S08H-M04-T-MF01.wav,3.65365,session4,T,dev
MSP-IMPROV-S14S-F04-T-FM01,Think your grandmother's on the phone. .,S,1.75,3.666667,1,./data/RAW/MSP-Improv/Video/session4/S14S/T/MSP-IMPROV-S14S-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S14S/T/MSP-IMPROV-S14S-F04-T-FM01.wav,3.2032000000000003,session4,T,dev
MSP-IMPROV-S04H-M02-T-MF01,The floor was completely covered.,H,3.888889,3.259259,0,./data/RAW/MSP-Improv/Video/session2/S04H/T/MSP-IMPROV-S04H-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S04H/T/MSP-IMPROV-S04H-M02-T-MF01.wav,3.25325,session2,T,train
MSP-IMPROV-S07S-F04-T-FM01,I'm going shopping.,S,2.130435,3.565217,1,./data/RAW/MSP-Improv/Video/session4/S07S/T/MSP-IMPROV-S07S-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S07S/T/MSP-IMPROV-S07S-F04-T-FM01.wav,2.419083333333333,session4,T,dev
MSP-IMPROV-S09H-F02-T-FM01,"That's it, the meeting's finished.",H,4.333333,3.151515,0,./data/RAW/MSP-Improv/Video/session2/S09H/T/MSP-IMPROV-S09H-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S09H/T/MSP-IMPROV-S09H-F02-T-FM01.wav,3.2699333333333334,session2,T,train
MSP-IMPROV-S02S-M03-T-MF01,I'm quite sure that we'll find some way or another .,S,3.176471,3.588235,0,./data/RAW/MSP-Improv/Video/session3/S02S/T/MSP-IMPROV-S02S-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S02S/T/MSP-IMPROV-S02S-M03-T-MF01.wav,3.5869166666666668,session3,T,train
MSP-IMPROV-S12A-F06-T-FM01,Jerk dog is insane.,A,1.869565,2.956522,0,./data/RAW/MSP-Improv/Video/session6/S12A/T/MSP-IMPROV-S12A-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S12A/T/MSP-IMPROV-S12A-F06-T-FM01.wav,4.087416666666667,session6,T,dev
MSP-IMPROV-S07A-F06-T-FM01,I'm going shopping.,A,2.65,3.45,1,./data/RAW/MSP-Improv/Video/session6/S07A/T/MSP-IMPROV-S07A-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S07A/T/MSP-IMPROV-S07A-F06-T-FM01.wav,1.6182833333333333,session6,T,dev
MSP-IMPROV-S05A-M04-T-MF01,They are just going to go ahead and regardless.,A,2.0,2.869565,0,./data/RAW/MSP-Improv/Video/session4/S05A/T/MSP-IMPROV-S05A-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S05A/T/MSP-IMPROV-S05A-M04-T-MF01.wav,3.319983333333333,session4,T,dev
MSP-IMPROV-S10H-M05-T-MF01,I don't know how she can miss this opportunity.,H,3.916667,2.791667,0,./data/RAW/MSP-Improv/Video/session5/S10H/T/MSP-IMPROV-S10H-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S10H/T/MSP-IMPROV-S10H-M05-T-MF01.wav,2.55255,session5,T,train
MSP-IMPROV-S12H-M02-T-MF01,Your dogs insane.,H,3.222222,2.925926,0,./data/RAW/MSP-Improv/Video/session2/S12H/T/MSP-IMPROV-S12H-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S12H/T/MSP-IMPROV-S12H-M02-T-MF01.wav,1.4681333333333333,session2,T,train
MSP-IMPROV-S14S-F02-T-FM01,Your grandmother's on this phone. .,S,2.166667,3.611111,1,./data/RAW/MSP-Improv/Video/session2/S14S/T/MSP-IMPROV-S14S-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S14S/T/MSP-IMPROV-S14S-F02-T-FM01.wav,3.069733333333333,session2,T,train
MSP-IMPROV-S08S-F05-T-FM01,A preliminary study shows rats to be more inquisitive than one spot.,S,2.076923,3.692308,1,./data/RAW/MSP-Improv/Video/session5/S08S/T/MSP-IMPROV-S08S-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S08S/T/MSP-IMPROV-S08S-F05-T-FM01.wav,7.624283333333333,session5,T,train
MSP-IMPROV-S05S-F02-T-FM02,They're just going to go ahead regardless.,S,2.4,3.4,1,./data/RAW/MSP-Improv/Video/session2/S05S/T/MSP-IMPROV-S05S-F02-T-FM02.avi,./data/RAW/MSP-Improv/Audio/session2/S05S/T/MSP-IMPROV-S05S-F02-T-FM02.wav,2.95295,session2,T,train
MSP-IMPROV-S06S-M05-T-MF01,It has all been scheduled since Wednesday.,S,2.807692,3.615385,0,./data/RAW/MSP-Improv/Video/session5/S06S/T/MSP-IMPROV-S06S-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S06S/T/MSP-IMPROV-S06S-M05-T-MF01.wav,2.585916666666667,session5,T,train
MSP-IMPROV-S07N-F03-T-FM01,I'm going shopping.,N,2.391304,3.086957,0,./data/RAW/MSP-Improv/Video/session3/S07N/T/MSP-IMPROV-S07N-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S07N/T/MSP-IMPROV-S07N-F03-T-FM01.wav,2.318983333333333,session3,T,train
MSP-IMPROV-S07S-M04-T-MF01,I am going shopping.,S,2.882353,3.235294,0,./data/RAW/MSP-Improv/Video/session4/S07S/T/MSP-IMPROV-S07S-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S07S/T/MSP-IMPROV-S07S-M04-T-MF01.wav,1.85185,session4,T,dev
MSP-IMPROV-S07H-M04-T-MF01,I am going shopping .,H,4.333333,2.966667,0,./data/RAW/MSP-Improv/Video/session4/S07H/T/MSP-IMPROV-S07H-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S07H/T/MSP-IMPROV-S07H-M04-T-MF01.wav,2.585916666666667,session4,T,dev
MSP-IMPROV-S10S-M04-T-MF01,I don't know how she could miss this opportunity .,S,1.85,2.9,0,./data/RAW/MSP-Improv/Video/session4/S10S/T/MSP-IMPROV-S10S-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S10S/T/MSP-IMPROV-S10S-M04-T-MF01.wav,3.2866166666666667,session4,T,dev
MSP-IMPROV-S11A-M02-T-MF01,It is raining outside.,A,3.0,3.555556,0,./data/RAW/MSP-Improv/Video/session2/S11A/T/MSP-IMPROV-S11A-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S11A/T/MSP-IMPROV-S11A-M02-T-MF01.wav,2.285616666666667,session2,T,train
MSP-IMPROV-S04A-M01-T-MF01,The floor was completely covered.Really?,A,2.16,3.36,0,./data/RAW/MSP-Improv/Video/session1/S04A/T/MSP-IMPROV-S04A-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S04A/T/MSP-IMPROV-S04A-M01-T-MF01.wav,2.419083333333333,session1,T,train
MSP-IMPROV-S15S-M06-T-MF01,Overly. I joined her in the ceremony.,S,1.653846,2.846154,0,./data/RAW/MSP-Improv/Video/session6/S15S/T/MSP-IMPROV-S15S-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S15S/T/MSP-IMPROV-S15S-M06-T-MF01.wav,3.6870166666666666,session6,T,dev
MSP-IMPROV-S03A-M02-T-MF01,Ella Jorgensen made the pudding.,A,2.916667,3.722222,0,./data/RAW/MSP-Improv/Video/session2/S03A/T/MSP-IMPROV-S03A-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S03A/T/MSP-IMPROV-S03A-M02-T-MF01.wav,3.2866166666666667,session2,T,train
MSP-IMPROV-S10N-M02-T-MF01,I don't know how she could miss this opportunity .,N,2.677419,3.935484,1,./data/RAW/MSP-Improv/Video/session2/S10N/T/MSP-IMPROV-S10N-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S10N/T/MSP-IMPROV-S10N-M02-T-MF01.wav,3.069733333333333,session2,T,train
MSP-IMPROV-S14A-M05-T-MF01,Your grandmother is on the phone.,A,2.258065,3.032258,0,./data/RAW/MSP-Improv/Video/session5/S14A/T/MSP-IMPROV-S14A-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S14A/T/MSP-IMPROV-S14A-M05-T-MF01.wav,2.35235,session5,T,train
MSP-IMPROV-S03H-F06-T-FM01,Elec Jorgenson made the pudding .,H,3.807692,3.0,0,./data/RAW/MSP-Improv/Video/session6/S03H/T/MSP-IMPROV-S03H-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S03H/T/MSP-IMPROV-S03H-F06-T-FM01.wav,3.019683333333333,session6,T,dev
MSP-IMPROV-S02A-M04-T-MF01,I'm quite sure that we will find some way or another.,A,3.0,2.8,0,./data/RAW/MSP-Improv/Video/session4/S02A/T/MSP-IMPROV-S02A-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S02A/T/MSP-IMPROV-S02A-M04-T-MF01.wav,3.787116666666667,session4,T,dev
MSP-IMPROV-S07N-M05-T-MF01,I'm going shopping .,N,2.44,4.0,1,./data/RAW/MSP-Improv/Video/session5/S07N/T/MSP-IMPROV-S07N-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S07N/T/MSP-IMPROV-S07N-M05-T-MF01.wav,2.018683333333333,session5,T,train
MSP-IMPROV-S09N-M01-T-MF01,That's it. The meeting is finished.Great.,N,2.961538,3.653846,0,./data/RAW/MSP-Improv/Video/session1/S09N/T/MSP-IMPROV-S09N-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S09N/T/MSP-IMPROV-S09N-M01-T-MF01.wav,3.65365,session1,T,train
MSP-IMPROV-S06S-F05-T-FM01,And has all been scheduled since Wednesday.,S,2.1,3.733333,1,./data/RAW/MSP-Improv/Video/session5/S06S/T/MSP-IMPROV-S06S-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S06S/T/MSP-IMPROV-S06S-F05-T-FM01.wav,5.188516666666667,session5,T,train
MSP-IMPROV-S04N-F03-T-FM01,The floor was completely covered.,N,2.117647,3.235294,0,./data/RAW/MSP-Improv/Video/session3/S04N/T/MSP-IMPROV-S04N-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S04N/T/MSP-IMPROV-S04N-F03-T-FM01.wav,2.886216666666667,session3,T,train
MSP-IMPROV-S06A-F05-T-FM01,It has all been scheduled since Wednesday.,A,1.83871,2.354839,0,./data/RAW/MSP-Improv/Video/session5/S06A/T/MSP-IMPROV-S06A-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S06A/T/MSP-IMPROV-S06A-F05-T-FM01.wav,5.889216666666667,session5,T,train
MSP-IMPROV-S06A-M01-T-MF01,It has all been scheduled since Wednesday.,A,1.862069,2.965517,0,./data/RAW/MSP-Improv/Video/session1/S06A/T/MSP-IMPROV-S06A-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S06A/T/MSP-IMPROV-S06A-M01-T-MF01.wav,2.4858166666666666,session1,T,train
MSP-IMPROV-S03H-M02-T-MF01,Ella Jorgenson made the pudding.,H,4.08,3.28,0,./data/RAW/MSP-Improv/Video/session2/S03H/T/MSP-IMPROV-S03H-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S03H/T/MSP-IMPROV-S03H-M02-T-MF01.wav,2.3857166666666667,session2,T,train
MSP-IMPROV-S05N-F02-T-FM01,They're just going to go ahead regardless.,N,2.722222,3.527778,0,./data/RAW/MSP-Improv/Video/session2/S05N/T/MSP-IMPROV-S05N-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S05N/T/MSP-IMPROV-S05N-F02-T-FM01.wav,2.15215,session2,T,train
MSP-IMPROV-S13S-M05-T-MF01,She told me what you did.,S,2.225806,3.612903,1,./data/RAW/MSP-Improv/Video/session5/S13S/T/MSP-IMPROV-S13S-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S13S/T/MSP-IMPROV-S13S-M05-T-MF01.wav,1.3179833333333333,session5,T,train
MSP-IMPROV-S07H-M01-T-MF01,I am going shopping.,H,4.028571,3.257143,0,./data/RAW/MSP-Improv/Video/session1/S07H/T/MSP-IMPROV-S07H-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S07H/T/MSP-IMPROV-S07H-M01-T-MF01.wav,1.35135,session1,T,train
MSP-IMPROV-S13H-M05-T-MF01,She told me what you did.,H,3.821429,2.714286,0,./data/RAW/MSP-Improv/Video/session5/S13H/T/MSP-IMPROV-S13H-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S13H/T/MSP-IMPROV-S13H-M05-T-MF01.wav,1.95195,session5,T,train
MSP-IMPROV-S09H-M05-T-MF01,That's it. The meeting is finished.,H,3.548387,2.645161,0,./data/RAW/MSP-Improv/Video/session5/S09H/T/MSP-IMPROV-S09H-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S09H/T/MSP-IMPROV-S09H-M05-T-MF01.wav,2.285616666666667,session5,T,train
MSP-IMPROV-S13H-F06-T-FM01,She told me what you did.,H,3.75,3.0,0,./data/RAW/MSP-Improv/Video/session6/S13H/T/MSP-IMPROV-S13H-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S13H/T/MSP-IMPROV-S13H-F06-T-FM01.wav,3.15315,session6,T,dev
MSP-IMPROV-S02A-M06-T-MF01,I'm quite sure that we will find some way or another.,A,2.382353,2.617647,0,./data/RAW/MSP-Improv/Video/session6/S02A/T/MSP-IMPROV-S02A-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S02A/T/MSP-IMPROV-S02A-M06-T-MF01.wav,3.9873166666666666,session6,T,dev
MSP-IMPROV-S07N-F06-T-FM01,I'm going shopping.,N,3.083333,3.666667,0,./data/RAW/MSP-Improv/Video/session6/S07N/T/MSP-IMPROV-S07N-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S07N/T/MSP-IMPROV-S07N-F06-T-FM01.wav,2.05205,session6,T,dev
MSP-IMPROV-S11A-M05-T-MF01,It is raining outside .,A,3.041667,2.916667,0,./data/RAW/MSP-Improv/Video/session5/S11A/T/MSP-IMPROV-S11A-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S11A/T/MSP-IMPROV-S11A-M05-T-MF01.wav,2.719383333333333,session5,T,train
MSP-IMPROV-S06A-M02-T-MF01,It has all been scheduled since Wednesday.,A,2.653846,3.346154,0,./data/RAW/MSP-Improv/Video/session2/S06A/T/MSP-IMPROV-S06A-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S06A/T/MSP-IMPROV-S06A-M02-T-MF01.wav,2.6860166666666667,session2,T,train
MSP-IMPROV-S03S-M03-T-MF01,Alice Jorgenson made the pudding.,S,2.818182,4.0,0,./data/RAW/MSP-Improv/Video/session3/S03S/T/MSP-IMPROV-S03S-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S03S/T/MSP-IMPROV-S03S-M03-T-MF01.wav,3.6870166666666666,session3,T,train
MSP-IMPROV-S05N-M02-T-MF01,They're just going to go ahead regardless.,N,2.4,3.52,1,./data/RAW/MSP-Improv/Video/session2/S05N/T/MSP-IMPROV-S05N-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S05N/T/MSP-IMPROV-S05N-M02-T-MF01.wav,3.4200833333333334,session2,T,train
MSP-IMPROV-S08N-F02-T-FM01,A preliminary study shows rats to be more inquisitive than one stop .,N,2.785714,3.428571,0,./data/RAW/MSP-Improv/Video/session2/S08N/T/MSP-IMPROV-S08N-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S08N/T/MSP-IMPROV-S08N-F02-T-FM01.wav,4.337666666666666,session2,T,train
MSP-IMPROV-S09A-M05-T-MF01,That's it. The meeting is finished.,A,1.9,2.5,0,./data/RAW/MSP-Improv/Video/session5/S09A/T/MSP-IMPROV-S09A-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S09A/T/MSP-IMPROV-S09A-M05-T-MF01.wav,2.4858166666666666,session5,T,train
MSP-IMPROV-S13N-M04-T-MF01,She told me what you did.,N,2.407407,3.222222,0,./data/RAW/MSP-Improv/Video/session4/S13N/T/MSP-IMPROV-S13N-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S13N/T/MSP-IMPROV-S13N-M04-T-MF01.wav,1.6182833333333333,session4,T,dev
MSP-IMPROV-S12S-F04-T-FM01,Dog is insane.,S,1.619048,3.571429,1,./data/RAW/MSP-Improv/Video/session4/S12S/T/MSP-IMPROV-S12S-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S12S/T/MSP-IMPROV-S12S-F04-T-FM01.wav,2.4024,session4,T,dev
MSP-IMPROV-S05A-F05-T-FM01,They are just going to go ahead regardless.,A,1.88,2.84,0,./data/RAW/MSP-Improv/Video/session5/S05A/T/MSP-IMPROV-S05A-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S05A/T/MSP-IMPROV-S05A-F05-T-FM01.wav,4.187516666666666,session5,T,train
MSP-IMPROV-S13H-M04-T-MF01,She told me what you did .,H,3.758621,3.103448,0,./data/RAW/MSP-Improv/Video/session4/S13H/T/MSP-IMPROV-S13H-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S13H/T/MSP-IMPROV-S13H-M04-T-MF01.wav,2.419083333333333,session4,T,dev
MSP-IMPROV-S01S-F03-T-FM01,How can I not.,S,1.684211,3.526316,1,./data/RAW/MSP-Improv/Video/session3/S01S/T/MSP-IMPROV-S01S-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S01S/T/MSP-IMPROV-S01S-F03-T-FM01.wav,2.45245,session3,T,train
MSP-IMPROV-S07A-M03-T-MF01,I'm going shopping.,A,2.931034,3.551724,0,./data/RAW/MSP-Improv/Video/session3/S07A/T/MSP-IMPROV-S07A-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S07A/T/MSP-IMPROV-S07A-M03-T-MF01.wav,1.85185,session3,T,train
MSP-IMPROV-S07A-F05-T-FM01,I am going shopping.,A,2.68,2.92,0,./data/RAW/MSP-Improv/Video/session5/S07A/T/MSP-IMPROV-S07A-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S07A/T/MSP-IMPROV-S07A-F05-T-FM01.wav,3.5869166666666668,session5,T,train
MSP-IMPROV-S13A-F02-T-FM01,She told me what you did.,A,2.15625,3.03125,0,./data/RAW/MSP-Improv/Video/session2/S13A/T/MSP-IMPROV-S13A-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S13A/T/MSP-IMPROV-S13A-F02-T-FM01.wav,3.2032000000000003,session2,T,train
MSP-IMPROV-S03A-F02-T-FM01,OLED Jorgensen made the pudding.,A,1.827586,3.413793,1,./data/RAW/MSP-Improv/Video/session2/S03A/T/MSP-IMPROV-S03A-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S03A/T/MSP-IMPROV-S03A-F02-T-FM01.wav,2.7527500000000003,session2,T,train
MSP-IMPROV-S03N-F03-T-FM01,Ella Jorgensen made the pudding.,N,2.555556,3.166667,0,./data/RAW/MSP-Improv/Video/session3/S03N/T/MSP-IMPROV-S03N-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S03N/T/MSP-IMPROV-S03N-F03-T-FM01.wav,2.118783333333333,session3,T,train
MSP-IMPROV-S07N-M06-T-MF01,I am going shopping.,N,2.925926,3.148148,0,./data/RAW/MSP-Improv/Video/session6/S07N/T/MSP-IMPROV-S07N-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S07N/T/MSP-IMPROV-S07N-M06-T-MF01.wav,1.9853166666666664,session6,T,dev
MSP-IMPROV-S05A-F03-T-FM01,They just going to go ahead regardless.,A,1.846154,2.923077,0,./data/RAW/MSP-Improv/Video/session3/S05A/T/MSP-IMPROV-S05A-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S05A/T/MSP-IMPROV-S05A-F03-T-FM01.wav,2.919583333333333,session3,T,train
MSP-IMPROV-S15N-M06-T-MF01,Only I joined her in the ceremony.,N,2.75,3.5,0,./data/RAW/MSP-Improv/Video/session6/S15N/T/MSP-IMPROV-S15N-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S15N/T/MSP-IMPROV-S15N-M06-T-MF01.wav,1.85185,session6,T,dev
MSP-IMPROV-S15S-F06-T-FM01,Only I joined her in the ceremony.,S,1.705882,3.352941,0,./data/RAW/MSP-Improv/Video/session6/S15S/T/MSP-IMPROV-S15S-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S15S/T/MSP-IMPROV-S15S-F06-T-FM01.wav,4.320983333333333,session6,T,dev
MSP-IMPROV-S06H-M05-T-MF01,It has all been scheduled since Wednesday.,H,3.807692,3.307692,0,./data/RAW/MSP-Improv/Video/session5/S06H/T/MSP-IMPROV-S06H-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S06H/T/MSP-IMPROV-S06H-M05-T-MF01.wav,1.9185833333333333,session5,T,train
MSP-IMPROV-S10S-M01-T-MF01,I don't know how she can miss this opportunity.,S,2.352941,3.617647,1,./data/RAW/MSP-Improv/Video/session1/S10S/T/MSP-IMPROV-S10S-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S10S/T/MSP-IMPROV-S10S-M01-T-MF01.wav,3.55355,session1,T,train
MSP-IMPROV-S01N-F01-T-FM01,How can I not?,N,2.612903,3.83871,1,./data/RAW/MSP-Improv/Video/session1/S01N/T/MSP-IMPROV-S01N-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S01N/T/MSP-IMPROV-S01N-F01-T-FM01.wav,1.15115,session1,T,train
